z,gpz:z,error,Model Uncertaties,Noise,MAG_AUTO_G_DERED,MAG_AUTO_R_DERED,MAG_AUTO_I_DERED,MAG_AUTO_Z_DERED,MAG_AUTO_Y_DERED
0.5529,0.7172512833908959,0.16435126708306513,6.517460984449651e-06,0.01764900468281606,24.37198257446289,22.972122192382812,22.190847396850586,21.706180572509766,21.950389862060547
0.5234,0.5147654355091469,-0.008634573169289395,6.541907700937609e-06,0.0017215480699519492,21.91590690612793,20.110164642333984,19.362934112548828,18.995067596435547,18.812843322753906
1.032,0.8727985892890406,-0.15920135635152333,1.172844056396996e-05,0.02585866227431335,22.365203857421875,21.726421356201172,21.10620880126953,20.643095016479492,20.556364059448242
0.9661,0.8079858666323083,-0.15811411086097782,7.150455069691759e-06,0.022480680580410944,23.34601593017578,22.669660568237305,22.076168060302734,21.808977127075195,21.90899658203125
0.5528,0.5357694195241489,-0.01703058018974879,9.893847678849921e-06,0.004823333458595854,23.166318893432617,22.20121192932129,21.92691993713379,21.853221893310547,21.35707664489746
1.205,0.8430759172026894,-0.36192412571265486,2.3448594450548393e-05,0.03473972914911942,23.307363510131836,22.451364517211914,21.807329177856445,21.42997169494629,20.7028865814209
0.688,0.6547107362229796,-0.03328928714204116,7.172525320125015e-06,0.002094407393626944,23.658674240112305,21.72362518310547,20.745994567871094,20.35552215576172,20.090911865234375
0.993,0.771582266633285,-0.22141770427964835,1.1790601525394984e-05,0.025759782665883833,24.044713973999023,22.714059829711914,21.92879867553711,21.41684341430664,21.178546905517578
0.5882,0.6107278071969326,0.02252783409054837,1.3075078670247877e-05,0.005771648881123582,21.631847381591797,20.5432071685791,19.937898635864258,19.626394271850586,19.699602127075195
0.9568,0.8210514842336176,-0.13574849974465386,1.2074059796534078e-05,0.02048971619445519,23.191923141479492,21.94127655029297,20.80136489868164,20.127470016479492,20.009828567504883
0.4355,0.7901405479887547,0.3546405520418705,1.2394673540127255e-05,0.03381407338787503,22.822561264038086,22.3886775970459,21.89470100402832,21.909164428710938,21.136476516723633
0.5875,0.6305457518282188,0.043045775670076725,8.924694426523977e-06,0.018621421728352204,23.53988265991211,22.588821411132812,22.269771575927734,21.969247817993164,21.837173461914062
0.4781,0.4747532574885692,-0.0033467443234119765,5.669394138275898e-06,0.0047015067729709375,21.716388702392578,20.623519897460938,20.258325576782227,19.917144775390625,19.87875747680664
0.6878,0.7119967110978421,0.024196720920687587,5.890233262321828e-06,0.009018201978807554,23.45842170715332,22.693384170532227,22.138452529907227,21.985183715820312,21.621061325073242
0.454,0.7223929093350487,0.268392913149746,7.426351471893524e-06,0.018725094307526873,23.333784103393555,22.667570114135742,22.281387329101562,22.018352508544922,22.0128116607666
0.5265,0.5602708288016747,0.0337708421531151,2.4398487134972913e-06,0.0023165988470112125,22.974563598632812,21.595243453979492,20.93084144592285,20.616437911987305,20.388023376464844
0.5902,0.7029766123266037,0.11277660536478118,7.067562358909001e-06,0.016764288912926917,23.048892974853516,22.143857955932617,21.592378616333008,21.284622192382812,21.482345581054688
0.6842,0.6953746417122589,0.011174652870248436,1.050281050232895e-05,0.002373321272755368,24.887317657470703,22.49592399597168,21.416196823120117,21.118791580200195,20.77393913269043
0.8895,0.846807763665423,-0.04269225826908629,1.8579940951073524e-05,0.010317666872453729,24.48250961303711,23.719301223754883,22.339008331298828,21.985004425048828,22.66900062561035
0.9649,0.74807053274171,-0.216829484042958,8.434529101290356e-06,0.022779205460162332,23.510141372680664,22.71799087524414,22.10126304626465,22.042617797851562,21.159074783325195
0.8135,0.8570591169456234,0.043559129820226694,9.32752528654237e-06,0.015070108169151079,23.47294044494629,22.856271743774414,22.164045333862305,21.85143280029297,22.13075828552246
0.8852,0.8867157464950891,0.0015157228439660608,1.1816953205812486e-05,0.010994326450500868,24.50148582458496,23.05694580078125,21.831655502319336,21.181983947753906,20.82063865661621
0.8974,0.8195062278318168,-0.07789379372122274,4.205864590224484e-05,0.035876792826393625,23.99353790283203,22.65567970275879,22.07113265991211,21.395261764526367,20.977800369262695
0.4396,0.6683157824889912,0.2287157916442646,8.26869264849744e-05,0.06783044213819905,23.534587860107422,22.7274112701416,22.67721176147461,22.06426429748535,30.62488555908203
0.9946,0.8364592062430749,-0.15814079175420903,1.4755726268025674e-05,0.009261022190196196,24.053897857666016,23.246122360229492,22.11797332763672,21.805265426635742,21.390607833862305
0.6632,0.7076437470176784,0.044443726227578306,8.467039596600113e-06,0.01718087092720786,23.016834259033203,22.466045379638672,22.024620056152344,22.07387924194336,22.21419906616211
0.5617,0.6440266076089767,0.08232662115115197,4.053291597562183e-05,0.014957613772681035,23.71352195739746,22.824552536010742,22.436229705810547,22.37447166442871,30.62488555908203
0.9446,0.9299874013088691,-0.014612584767485837,1.837660263764104e-05,0.03655907925871275,22.204221725463867,21.93048858642578,21.44945526123047,21.211896896362305,21.120697021484375
1.0021,0.9143858628800831,-0.0877141279646435,1.0331441585133177e-05,0.02423748153540136,23.27855682373047,22.549711227416992,21.756916046142578,21.239091873168945,20.905948638916016
0.8594,0.8997192142396907,0.04031923989352981,8.840390302897928e-06,0.02500946570728701,22.49081039428711,22.125200271606445,21.541412353515625,21.31170654296875,21.472335815429688
0.8906,0.7814889475715872,-0.10911107808225196,9.936583964823095e-06,0.01462105863160943,23.709150314331055,22.668415069580078,21.80909538269043,21.7149715423584,21.34027671813965
1.4468,0.7727529224121208,-0.6740470711028939,5.589868470191418e-05,0.06520062062280406,24.628719329833984,23.151552200317383,22.962312698364258,22.176036834716797,21.892681121826172
0.8454,0.8712650233030268,0.025865047526354434,1.8463642794466874e-05,0.015931239084828623,23.81861114501953,23.280061721801758,22.11985206604004,21.623960494995117,22.260482788085938
0.9192,0.9189379654582646,-0.00026203768886068346,2.8226630937173333e-05,0.003264295086583652,26.199359893798828,23.096073150634766,21.99610710144043,21.267833709716797,21.076887130737305
1.0736,0.984831393206731,-0.08876866058050048,1.588398467181635e-05,0.03817724557844362,22.827390670776367,22.539520263671875,22.119338989257812,21.668853759765625,21.68577003479004
0.587,0.5107302313094695,-0.07626978108829663,4.920841528209021e-06,0.0020431534585640264,22.996990203857422,21.897268295288086,21.569225311279297,21.32025718688965,21.389467239379883
0.4216,0.44455123546923025,0.02295122149790152,1.8347069700654617e-05,0.009850503694220376,20.905385971069336,19.930410385131836,19.667144775390625,19.447309494018555,19.470844268798828
0.5217,0.5540124408334985,0.03231241622870118,6.70533149986711e-06,0.007471011565714384,24.018178939819336,22.662614822387695,22.252225875854492,22.007770538330078,22.254859924316406
0.7091,0.7322026146368952,0.02310260662603092,5.7195130645893105e-06,0.007557032906912264,23.227201461791992,22.363109588623047,21.71352767944336,21.419464111328125,21.36182975769043
0.7139,0.6504121118667985,-0.06348791779247276,8.207402477228474e-06,0.015222142190913671,23.309429168701172,22.61652183532715,22.30431365966797,22.05927085876465,22.88448715209961
0.5078,0.568256584189113,0.06045660116451579,4.448231792654432e-06,0.007563628641927414,23.011390686035156,21.995410919189453,21.619304656982422,21.260286331176758,21.203142166137695
0.9184,0.8173685617713449,-0.10103142783360508,5.525703304175801e-06,0.01665429932865239,22.669797897338867,22.10850715637207,21.518299102783203,21.2895450592041,21.341108322143555
0.7542,0.7113623532584104,-0.042837628431042774,7.496146496703361e-06,0.008621374221758397,22.687002182006836,21.51490592956543,20.604042053222656,20.215036392211914,19.883298873901367
0.9184,0.8831048656001608,-0.03529512400478918,0.00019379369224359333,0.01747012462801282,33.55958938598633,23.786964416503906,22.225828170776367,21.491352081298828,21.972139358520508
0.0,0.8596439115382388,0.8596439115382388,7.2666442650629294e-06,0.012320382068390506,23.578433990478516,22.46248435974121,21.477025985717773,20.95791244506836,20.34959602355957
0.8818,0.6694983266609227,-0.21230166923827776,8.308336517592935e-06,0.020560213018603907,23.726394653320312,22.554094314575195,22.010276794433594,21.731807708740234,21.996864318847656
0.705,0.7118556789201826,0.006855695609483181,5.898378914225917e-06,0.021471459379218787,23.660812377929688,22.75776481628418,22.20899772644043,22.090078353881836,21.520959854125977
0.9629,0.8395076727712347,-0.12339231015799501,1.0522156927490701e-05,0.033133961631569425,23.060806274414062,22.535554885864258,22.103559494018555,21.805072784423828,21.376760482788086
0.8846,0.928271668589116,0.04367168489694684,1.4275967605782043e-05,0.02412521174170072,22.659746170043945,22.026994705200195,21.212013244628906,20.762248992919922,20.0327091217041
0.5854,0.812347930656435,0.22694794534301943,1.9226160264212615e-05,0.048375107152541355,23.14956283569336,22.60696029663086,22.319496154785156,21.866222381591797,22.344175338745117
0.7438,0.6787388578043752,-0.06506112665073349,3.479966874607949e-06,0.004468801411422409,23.169445037841797,21.859622955322266,20.965669631958008,20.615463256835938,20.720373153686523
0.6003,0.5686853192215751,-0.03161469479743739,0.0001262598440507868,0.01951677940066338,23.579158782958984,22.799413681030273,22.74034309387207,23.900455474853516,30.62488555908203
1.0376,0.9101342575612668,-0.12746578287452426,6.97242411052576e-06,0.011272959574830285,22.877609252929688,22.29590606689453,21.587594985961914,21.18134307861328,21.221939086914062
0.5952,0.5895144660195334,-0.005685536173917538,8.098071448855637e-06,0.008253442188191773,22.32491683959961,21.534780502319336,21.19371795654297,21.11124610900879,21.07058334350586
0.9892,0.8525762034089588,-0.13662379258560908,4.029175571914015e-05,0.009008624114843555,23.8380126953125,23.888486862182617,23.053466796875,22.571195602416992,23.78534698486328
0.5526,0.5291696519279228,-0.023430374202753512,7.959881327954585e-06,0.00546775203339088,23.371746063232422,22.36367416381836,22.193574905395508,22.010303497314453,22.253864288330078
0.8795,0.820110352899639,-0.059389618966968705,0.00018158678414022396,0.01886589489619576,33.55958938598633,23.526813507080078,22.264644622802734,21.91779899597168,21.64441680908203
0.5894,0.6745297962433676,0.0851298028237204,1.5634758260520907e-05,0.004482597166067715,25.681427001953125,23.34813117980957,22.413339614868164,22.193511962890625,22.114151000976562
0.5211,0.6337021303233792,0.11260214567753568,7.202414103115452e-06,0.01663308074412051,23.480777740478516,22.701396942138672,22.274749755859375,22.330081939697266,21.964481353759766
0.2367,0.6907894236744586,0.45408942529570495,9.565645248674496e-06,0.04128022964952117,22.89362335205078,22.536643981933594,22.278141021728516,22.2835750579834,22.828147888183594
0.852,0.8490228119732462,-0.0029771861194051175,7.59211953684872e-06,0.01736609769455355,23.669113159179688,22.83367919921875,22.080181121826172,21.575347900390625,21.862411499023438
0.9118,0.7457859070077573,-0.16601411988585846,4.903233009071549e-06,0.01609997826759642,23.55154037475586,22.81149673461914,22.213115692138672,22.08612823486328,22.072689056396484
0.7878,0.7687015753920906,-0.019098438626921843,0.00011103598542939281,0.03728968029978727,27.61870765686035,23.383466720581055,22.351322174072266,21.796485900878906,22.366662979125977
0.9237,0.6660557157308182,-0.2576442592829147,1.0584625416988459e-05,0.014182311252912598,23.725831985473633,22.77935791015625,22.22889518737793,22.42859649658203,22.542667388916016
0.6016,0.5195865155126094,-0.08201347580895435,3.791343146856513e-06,0.0033564850184051955,23.654638290405273,21.947004318237305,21.29513168334961,20.916501998901367,20.899858474731445
0.491,0.5038388898711021,0.012838893208962254,5.889812411351637e-06,0.0022110288661828198,22.31144905090332,21.081363677978516,20.71006202697754,20.420778274536133,20.345165252685547
0.7902,0.9925492012853923,0.2023492062444987,1.9428337843988368e-05,0.021728698343015083,23.514225006103516,23.237276077270508,22.601558685302734,21.91080093383789,22.25578498840332
0.5876,0.608245433381815,0.02064544062973983,5.087249412907394e-06,0.004780168402691879,23.461883544921875,21.86606788635254,20.97523307800293,20.549753189086914,20.565673828125
0.827,0.8659544462742346,0.03895442433972529,5.003810290754239e-06,0.0069251281168263915,22.907852172851562,22.38756561279297,21.728879928588867,21.488096237182617,21.59444236755371
0.5328,0.6422882952864875,0.10948827649910342,5.171300368857041e-06,0.0048700484879273895,23.18480110168457,22.476022720336914,22.041431427001953,22.092819213867188,22.41336441040039
0.6146,0.5258102364452426,-0.08878976632041291,5.797008583941588e-06,0.004329197805570486,23.83262062072754,22.01732063293457,21.363643646240234,20.96514320373535,21.065013885498047
0.9658,0.969472439816489,0.003672452500357415,2.0196515619840052e-05,0.009927793927412443,23.632204055786133,23.090883255004883,22.041847229003906,21.356412887573242,21.33392906188965
0.7443,0.6919640518808432,-0.052335955939286194,3.1143500765940953e-06,0.0027689948112181164,22.707271575927734,21.86781120300293,21.28929901123047,21.08704376220703,21.378572463989258
0.7032,0.7235210799312157,0.020321097288088286,4.745798756806702e-06,0.011529288031594908,22.26652717590332,21.682817459106445,21.200000762939453,21.07488250732422,21.57305908203125
0.8474,0.7784674264851719,-0.06893258314693873,2.7658393110718296e-05,0.04088828988393717,23.622318267822266,22.5219783782959,21.251846313476562,20.79719352722168,20.615549087524414
0.8377,0.7933043934489343,-0.04439561589707397,4.561041478641552e-06,0.0054963796385064006,23.474727630615234,22.582839965820312,21.702251434326172,21.417152404785156,21.424039840698242
0.9106,0.9447461193430088,0.034146112762656,1.7233460200690095e-05,0.03108633266178063,23.844017028808594,23.030553817749023,22.394086837768555,21.669614791870117,21.84712028503418
0.5196,0.6655216700041937,0.14592169584876769,8.683774772290586e-06,0.023267985070914265,23.47190284729004,22.451086044311523,22.043865203857422,21.675827026367188,21.259220123291016
0.6355,0.6892409686105111,0.05374095478223351,1.021063910275682e-05,0.011314885479578433,23.552570343017578,22.39413833618164,21.74016761779785,21.47620391845703,22.28668975830078
1.0331,1.074249541962866,0.041149532998327354,2.115857287095453e-05,0.03132354678911276,23.08623695373535,22.53228187561035,21.8211669921875,21.16205406188965,20.765762329101562
0.6846,0.6708604368084472,-0.013739558804650942,7.370366857740501e-06,0.00788065098047613,23.221904754638672,22.10603904724121,21.337282180786133,21.03743553161621,21.02901268005371
0.8792,0.7441091627444071,-0.13509081894504604,6.442782336138388e-06,0.011985405637375003,23.823671340942383,22.922067642211914,22.19816017150879,21.989030838012695,22.858739852905273
0.6663,0.8320460127275149,0.1657460139672915,6.207721414819248e-06,0.012307588812150251,23.022043228149414,22.328628540039062,21.537710189819336,21.31928825378418,20.968978881835938
0.6011,0.6174032410754934,0.016303213514305637,5.315854676457183e-06,0.008071990744967433,23.430984497070312,22.566028594970703,22.168787002563477,21.995262145996094,22.28611946105957
0.5214,0.46858371303158947,-0.05281626179140858,8.384306146575345e-06,0.001390926702601899,22.22816276550293,20.859533309936523,20.411861419677734,20.08805274963379,20.002164840698242
0.7544,0.7613839835525086,0.006983968675189245,7.376576051371348e-06,0.010098727845467243,22.667034149169922,21.81266212463379,21.08976936340332,20.757604598999023,20.529253005981445
0.7227,0.8008643247823016,0.07816432497303649,7.6103163609551955e-06,0.019004306302825052,24.335546493530273,23.0982723236084,22.06957244873047,21.660785675048828,21.668310165405273
0.4848,0.5952987109282866,0.11049870000871564,3.44278534130805e-06,0.004337228210884201,23.017759323120117,21.8851261138916,21.30257797241211,20.946849822998047,20.80193519592285
0.7965,0.9231500577032083,0.12665003052349033,0.00013570613628367627,0.09813082551972435,23.04067039489746,22.63698959350586,22.812166213989258,21.66684913635254,22.71686363220215
0.5289,0.48286607155556127,-0.04603395571952418,1.1428631060640084e-05,0.005045611770022377,21.806596755981445,20.97084617614746,20.716655731201172,20.53331184387207,20.23139190673828
0.4433,0.5523622461392006,0.10906223736539689,2.1624466809842542e-05,0.00674437349117697,23.96759033203125,22.515222549438477,22.45577049255371,22.132055282592773,22.664274215698242
0.7539,0.7246993100844314,-0.029200681427867137,5.74110688580259e-06,0.0037514844292531463,24.12066078186035,22.06631088256836,21.08308982849121,20.520090103149414,20.648740768432617
0.5186,0.5955969696667073,0.07699698263667798,2.9191572420716752e-05,0.08436592103523034,22.260887145996094,21.951601028442383,21.866382598876953,21.711597442626953,21.496259689331055
0.5189,0.5227585633341669,0.003858586126983088,5.1223424486224175e-06,0.006231691102879398,22.658824920654297,21.92002296447754,21.717525482177734,21.77446746826172,21.523113250732422
1.0168,0.9285165931558902,-0.08828345281121186,1.8704956062654137e-05,0.013392944311100979,22.717540740966797,22.910676956176758,22.185680389404297,21.927358627319336,23.446430206298828
1.0006,0.8658582778577153,-0.13474170249659378,8.433025860293713e-06,0.011999847357634263,23.033756256103516,22.81308937072754,22.18205451965332,22.081789016723633,22.978431701660156
0.5716,0.5834740194569306,0.011873999525137346,4.4907976420083644e-05,0.02852359316511663,25.24017333984375,22.522396087646484,22.07334327697754,22.012548446655273,21.15172004699707
1.0578,1.0113596072494266,-0.04644044730074426,2.223864617796096e-05,0.04201385027149412,22.6447811126709,22.427751541137695,21.89374542236328,21.366788864135742,21.68939781188965
1.2096,1.090547144232723,-0.1190528275385172,2.9688144112625033e-05,0.011641344024013796,23.91971778869629,22.649187088012695,21.52107810974121,20.43944549560547,19.97360610961914
0.6004,0.6177214989356401,0.01732152792733932,1.9609435244667986e-05,0.006090990095490817,21.92589569091797,21.443044662475586,21.1646671295166,21.412744522094727,21.635662078857422
1.2134,0.9575437776156421,-0.25585622867860836,4.6936641675450614e-05,0.013894055978955835,24.45804214477539,23.509538650512695,22.002586364746094,21.231531143188477,20.84670066833496
0.4377,0.6023650656332323,0.1646650622476885,8.324212845851231e-06,0.022738206891323828,22.40941047668457,21.564435958862305,21.23296546936035,20.804262161254883,20.714675903320312
0.7922,0.7867611401856872,-0.005438888710644574,4.723026600131498e-06,0.00652303103762757,23.467674255371094,22.421552658081055,21.396812438964844,21.061721801757812,20.970182418823242
0.8825,0.8541742906982535,-0.02832570214918917,7.081033140971164e-06,0.013395082347010295,24.172592163085938,23.34996795654297,22.370206832885742,21.906169891357422,22.034284591674805
0.7282,0.5866612151922376,-0.14153880321367673,9.500038418183225e-06,0.011006790220763098,23.551101684570312,22.507822036743164,22.12685203552246,22.357797622680664,21.565549850463867
0.8243,0.8252373926088692,0.0009374014780403339,7.968062492675886e-06,0.014874251514412684,24.66965103149414,23.274015426635742,22.345584869384766,21.79655647277832,21.487565994262695
0.5747,0.528780107903424,-0.0459198899984925,1.0172529600075181e-05,0.004815676846305609,21.881893157958984,21.14319610595703,20.88871192932129,20.837886810302734,20.489688873291016
0.594,0.6157117969471488,0.02171181506696085,1.1068515460531971e-05,0.021871606024661563,23.492952346801758,22.726106643676758,22.32676887512207,22.61989402770996,21.967426300048828
1.3776,1.1771884926912257,-0.20041146191387682,3.9607012952471786e-05,0.012011044420897739,24.726593017578125,23.387189865112305,22.42801856994629,21.354745864868164,20.791257858276367
0.8438,0.830282261383695,-0.013517746913271567,9.698951724942254e-06,0.011701288351275398,22.81580352783203,21.90130043029785,20.81346893310547,20.347476959228516,20.25825309753418
0.2436,0.554511890332025,0.31091189436129896,1.810528611275603e-05,0.010212787736084904,21.467432022094727,20.946292877197266,20.738561630249023,20.78257942199707,20.726259231567383
0.4865,0.47054177309758366,-0.01595822189562618,1.005020055116288e-05,0.0035522174314459964,23.66786766052246,21.675615310668945,21.14236068725586,20.705467224121094,20.683561325073242
0.6571,0.6650268367628843,0.007926814923742476,6.23603947292044e-06,0.006517670078874798,23.02510643005371,21.684200286865234,20.83364486694336,20.485624313354492,20.202186584472656
0.6212,0.6544235725856602,0.033223547504025674,5.294772926026272e-06,0.007307890273510664,23.03112030029297,22.33254623413086,21.84056854248047,21.90506362915039,21.58716583251953
0.6323,0.5571179374102094,-0.07518208185401176,7.193131758152687e-06,0.003866648509308147,22.184385299682617,21.42302131652832,21.089908599853516,21.063501358032227,20.944725036621094
0.5068,0.47127799215534927,-0.03552200374385117,1.0706378198061595e-05,0.005389112462002499,21.973745346069336,21.029808044433594,20.750247955322266,20.482933044433594,20.381555557250977
0.546,0.5590269044153751,0.013026900600677793,7.381220731761409e-06,0.0071955519803290555,22.801576614379883,21.99249267578125,21.692733764648438,21.749462127685547,21.636125564575195
0.7568,0.7677914270051671,0.010991431105966676,1.3448611443773665e-05,0.015581068677789375,24.530324935913086,22.970407485961914,22.061138153076172,21.681316375732422,21.2526798248291
0.4651,0.664063849138883,0.19896385877099354,6.663175264169865e-06,0.008037592895352063,22.900671005249023,22.211822509765625,21.808197021484375,21.56511688232422,21.812114715576172
0.7914,0.765772958431894,-0.025627056922262526,1.0173088834440948e-05,0.004015248744032779,22.806781768798828,22.03434944152832,21.242572784423828,21.210453033447266,21.163469314575195
0.4884,0.679462169876232,0.19106215762151701,8.721418774463583e-06,0.0207567729650263,23.05132293701172,22.034318923950195,21.515411376953125,21.213342666625977,20.539926528930664
0.809,0.7984906311910436,-0.010509384067745486,2.555619060262982e-05,0.03389203194410549,21.778759002685547,21.12160873413086,20.381223678588867,20.114763259887695,19.96698760986328
0.678,0.6419357898752319,-0.03606418342188722,3.3738695633602302e-06,0.0028312626299735215,22.65012550354004,21.9256534576416,21.493650436401367,21.402196884155273,21.53233528137207
1.0716,0.972162615064865,-0.09943734526228343,1.316399657668737e-05,0.01834507741011275,22.502994537353516,22.02491569519043,21.275171279907227,20.844928741455078,20.99551773071289
0.5022,0.5016659185262617,-0.0005340889123979231,1.6662695232748186e-05,0.004250544865752066,23.567007064819336,21.522138595581055,20.874645233154297,20.555004119873047,20.250999450683594
0.8938,0.8541105386725425,-0.03968948154535301,9.862786625573838e-06,0.008110879885100312,23.297109603881836,23.00606918334961,22.19008445739746,22.2442684173584,22.10548210144043
0.6545,0.7778529892900613,0.12335298166066677,8.598577043820814e-06,0.014674345904915431,25.106075286865234,23.13783836364746,22.262088775634766,21.68349266052246,21.81507682800293
0.6002,0.6250684003853546,0.02486840296027526,5.455834765033557e-06,0.007604676176358384,23.589115142822266,22.039894104003906,21.221345901489258,20.788848876953125,20.669782638549805
1.0398,1.1084369776887506,0.06863692981429992,2.936018519114096e-05,0.055154503704003405,22.496028900146484,22.308103561401367,21.828439712524414,21.260379791259766,20.837120056152344
0.6514,0.6245812913631638,-0.02681873829610748,4.837661275020219e-06,0.003087174150617097,23.022546768188477,21.533533096313477,20.681568145751953,20.302852630615234,20.120777130126953
0.8259,0.8210865563242765,-0.004813461890902926,1.569730996762741e-05,0.003091400226856137,24.127456665039062,21.99260711669922,20.622726440429688,20.002281188964844,19.83360481262207
0.8784,0.5738223467998502,-0.3045776809520724,3.6477241431397494e-05,0.04104911983089334,23.21371841430664,22.71375846862793,22.675369262695312,22.497623443603516,24.767473220825195
0.7532,0.6947489022024607,-0.058451092361595736,5.613161767830866e-06,0.002535138919084829,24.003660202026367,22.113136291503906,21.039432525634766,20.61925506591797,20.597625732421875
0.9268,0.8686020273766318,-0.05819798521186914,1.5895305979815344e-05,0.015795943596862372,23.320663452148438,22.916303634643555,21.79108428955078,21.595027923583984,21.26286506652832
0.4891,0.5048089350025592,0.015708925799602036,5.7188279624135314e-06,0.0009832065148603763,21.819311141967773,20.070743560791016,19.366165161132812,19.032928466796875,18.78721809387207
0.9142,0.9285596155108434,0.014359607595346602,1.121976853888829e-05,0.00670278363129698,23.202442169189453,22.92525863647461,22.026580810546875,21.68925666809082,22.398405075073242
0.6834,0.5417377661717108,-0.14166220912812444,5.097012091688041e-06,0.004317459718587037,23.380413055419922,22.057058334350586,21.484548568725586,21.103485107421875,20.92770004272461
0.7495,0.8244878236622143,0.07498784702723504,1.9729137673242493e-05,0.01962643679566359,23.535932540893555,22.524839401245117,21.228914260864258,20.88466453552246,20.489120483398438
0.882,0.7686413493888763,-0.11335867969819036,3.91034942894489e-06,0.006192401772607427,22.602970123291016,22.06357765197754,21.486534118652344,21.42645835876465,21.69176483154297
0.7543,0.8346504742990191,0.08035047601563283,1.1518059037707271e-05,0.013387133067102038,24.030927658081055,22.677837371826172,21.465045928955078,20.909687042236328,20.610929489135742
0.881,0.8099312396445041,-0.07106874271252106,1.0642444214793827e-05,0.015739167997455224,23.74167823791504,22.8702392578125,22.240751266479492,21.766632080078125,21.749481201171875
0.4605,0.5870858858597131,0.12658588395236448,1.9488157354183513e-05,0.023072842001629863,23.724180221557617,23.08698272705078,22.927940368652344,22.755693435668945,23.035083770751953
0.6355,0.8332087109453371,0.19770869711705952,6.750828151668261e-06,0.010371427213574798,23.2313232421875,22.73813819885254,22.125734329223633,21.95488739013672,21.966217041015625
1.2044,1.0754657782567683,-0.12893416509497735,2.6570022488375472e-05,0.04210121807675477,22.48232650756836,22.336393356323242,21.906221389770508,21.508670806884766,21.796415328979492
0.6033,0.6191639032881454,0.015863927892942775,3.4322391194732916e-06,0.0014673699406689146,22.987112045288086,22.005334854125977,21.484086990356445,21.402210235595703,21.542938232421875
0.6557,0.6615715307495512,0.005871502806893747,4.56708765960439e-06,0.0022444039188969584,22.921733856201172,21.851146697998047,21.163803100585938,20.9084529876709,20.886526107788086
0.7497,0.8128492194624278,0.06314920963958237,1.3614668074351488e-05,0.006062856230461731,24.828479766845703,23.585371017456055,22.2814998626709,21.88401985168457,21.616249084472656
0.6329,0.5640283883977018,-0.06887161122082852,1.5462597148912416e-05,0.014839359378327017,21.070283889770508,20.261505126953125,19.830814361572266,19.645055770874023,19.629558563232422
0.533,0.5501728925111674,0.017172900140561942,3.881583427253204e-06,0.003545540463650396,23.139860153198242,21.626754760742188,20.883882522583008,20.505765914916992,20.42829132080078
0.7576,0.7853966170037701,0.027796607562394327,1.7876289346447372e-05,0.021994348445092293,24.024539947509766,22.887197494506836,21.78182601928711,21.35392951965332,21.196395874023438
0.7482,0.8315047312698713,0.08330473193744337,2.3184415229922752e-05,0.002761158951180173,26.214773178100586,22.828319549560547,21.456581115722656,20.917144775390625,20.7707576751709
0.6653,0.6782060384123924,0.012906026777565693,1.0993609638462616e-05,0.013431462699385123,22.993595123291016,21.732494354248047,20.78444480895996,20.41702651977539,20.35908317565918
0.7518,0.8265956656954878,0.07479566502791579,7.856122041898277e-06,0.014716550558689583,23.22898292541504,22.665006637573242,21.977434158325195,21.840341567993164,22.044620513916016
0.6388,0.653699146015696,0.014899121029428919,6.755259407637647e-06,0.009715357972460594,22.208532333374023,21.462186813354492,21.020973205566406,20.750574111938477,20.482547760009766
0.7535,0.7591277609998647,0.005627776258653738,4.908959412981623e-06,0.0069782836316010875,22.677385330200195,21.953832626342773,21.29261016845703,21.127294540405273,21.126724243164062
0.7804,0.7544302699940806,-0.025969708166777572,6.844087105527897e-06,0.016766711602628024,23.18949317932129,22.40671157836914,21.782920837402344,21.722097396850586,21.207061767578125
0.7524,0.8179742547866602,0.06557427376477909,6.7296856795488955e-06,0.007792825707694815,22.770597457885742,22.07492446899414,21.299917221069336,21.106998443603516,20.682939529418945
0.7561,0.7630010987925244,0.006901099841566172,9.195588552534043e-06,0.01296227364815037,22.771217346191406,22.23516273498535,21.598283767700195,21.739553451538086,20.837392807006836
0.5024,0.4883581352415327,-0.014041845780348394,3.575383597535003e-06,0.0012874505759379604,22.818767547607422,21.07170867919922,20.407785415649414,19.986717224121094,19.912551879882812
0.5707,0.6055017823907906,0.03480179259510574,7.27662607139822e-06,0.009079746254070124,23.392776489257812,22.089723587036133,21.549991607666016,21.381078720092773,21.45028305053711
0.6195,0.6354985010603476,0.015998519656996724,8.351535210359838e-06,0.009326045075327184,23.256534576416016,22.600622177124023,22.18354606628418,22.31013298034668,22.280370712280273
0.8247,0.9129305196262638,0.08823052172434731,9.267676506553956e-06,0.018853596696000875,22.465272903442383,22.239736557006836,21.67435073852539,21.60936164855957,21.408977508544922
0.7517,0.9205477481581675,0.16884776408452862,1.1126550273960616e-05,0.02434039904412445,23.266372680664062,22.793983459472656,22.221670150756836,21.85660743713379,21.579254150390625
0.4914,0.5004376473832822,0.009037643950054686,3.3451127725339477e-06,0.0009824440707705464,22.638479232788086,20.840879440307617,20.143945693969727,19.771970748901367,19.65843963623047
1.0024,1.04754710841971,0.045147067793184226,3.2130128763003195e-05,0.05464921023112626,22.23176383972168,21.89431381225586,21.08894920349121,20.518808364868164,20.228281021118164
0.6284,0.8121295210192483,0.18372949326732568,7.687508651272609e-06,0.007897793145716757,24.112092971801758,23.29859733581543,22.25137710571289,22.098663330078125,23.05491828918457
